customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
3977-ZGQG,Female,1,No,No,17,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),85.86,1359.13,No
2633-KGKW,Female,0,No,No,37,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,95.0,3366.84,Yes
6711-PIXB,Male,0,No,No,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,18.0,404.9,No
5889-IAFH,Male,0,Yes,No,16,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,Two year,Yes,Electronic check,91.78,1289.0,No
2917-LZRO,Female,0,Yes,Yes,27,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,21.59,565.75,No
8813-SWDQ,Male,0,Yes,No,31,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,88.49,2596.93,Yes
9933-WYGV,Male,0,Yes,No,29,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,69.57,1873.74,No
6737-QLMO,Female,0,Yes,Yes,56,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,One year,Yes,Electronic check,68.35,3652.5,Yes
7191-UXWP,Male,0,Yes,No,45,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),99.5,4333.38,No
2097-CUKM,Female,0,No,Yes,13,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,Yes,Credit card (automatic),93.65,1247.46,Yes
7254-ZHFQ,Male,0,No,No,11,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,76.58,822.14,Yes
7704-RIRS,Male,0,No,No,23,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,One year,Yes,Credit card (automatic),90.23,1971.42,Yes
7324-TXZZ,Male,0,No,Yes,52,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes,One year,No,Credit card (automatic),73.51,3782.51,No
7737-HVTR,Male,1,No,No,69,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,76.49,5281.38,No
5822-GFOE,Male,0,No,Yes,67,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Two year,Yes,Credit card (automatic),91.18,5714.49,No
1184-BCLX,Male,0,No,No,38,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,74.41,2580.11,No
5537-AQLK,Male,0,Yes,No,54,No,No phone service,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,55.35,2664.5,No
9881-RQWK,Female,1,No,Yes,54,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes,One year,Yes,Electronic check,78.72,4171.23,No
5385-JJEJ,Male,0,No,No,37,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),26.7,904.03,No
9426-HDPA,Female,1,Yes,No,60,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.39,1208.83,No
7527-GWAJ,Female,0,Yes,No,50,No,No phone service,DSL,No,No,No,No,No,Yes,One year,Yes,Electronic check,52.94,2421.09,No
9459-JWLS,Male,0,No,No,39,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,28.68,1080.58,No
6089-ODXN,Male,1,Yes,Yes,62,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,100.66,5931.55,No
3861-FJJF,Female,0,No,No,49,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),91.53,4375.48,No
7955-CYTH,Female,0,Yes,No,17,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),67.46,1147.71,No
9298-WMTX,Male,0,Yes,No,61,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,One year,Yes,Mailed check,83.19,4625.03,No
2047-BUIN,Female,0,No,Yes,44,No,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,59.47,2459.6,No
6935-VZUQ,Female,0,No,No,57,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,32.54,1676.53,No
4598-ZPZX,Male,0,No,Yes,61,Yes,No,DSL,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,68.47,4189.4,No
2819-XDJU,Male,1,No,No,47,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,No,Mailed check,83.36,3862.28,No
6391-SCJD,Male,0,Yes,No,35,Yes,Yes,DSL,No,No,No,No,Yes,No,One year,No,Bank transfer (automatic),68.21,2315.2,No
3963-VNEE,Male,0,Yes,No,59,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,One year,Yes,Mailed check,88.97,5053.0,No
4794-HGLG,Male,0,No,No,40,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,Two year,Yes,Electronic check,93.72,3392.1,Yes
3291-RFZQ,Male,0,Yes,No,69,No,No phone service,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),86.49,5925.45,No
8324-OBSK,Male,0,No,Yes,48,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),32.81,1479.73,No
3749-USTG,Female,0,Yes,No,54,No,No phone service,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),83.34,4498.61,No
1658-RCAL,Female,0,No,No,10,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),91.82,880.29,Yes
1342-HSKV,Female,0,Yes,No,9,No,No phone service,Fiber optic,Yes,No,No,No,No,Yes,One year,Yes,Electronic check,74.84,656.45,No
9652-HCWV,Male,0,No,No,19,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,62.33,1200.25,Yes
4560-KTFB,Female,0,Yes,No,60,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Two year,Yes,Bank transfer (automatic),95.27,5668.83,No
5258-FPER,Female,0,No,No,28,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,Two year,Yes,Credit card (automatic),80.03,2161.79,No
1585-SIWH,Female,1,No,No,45,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),67.78,2995.36,No
8913-KYBC,Female,0,No,Yes,1,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,87.35,81.41,Yes
4903-YGRL,Female,0,Yes,Yes,33,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),62.0,1817.35,No
6651-UQNP,Female,0,No,Yes,38,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Two year,Yes,Mailed check,92.49,3323.97,No
8358-QALF,Female,0,Yes,Yes,2,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),96.63,177.74,Yes
1333-QDTN,Male,1,Yes,No,58,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,88.94,5337.6,No
6671-JSMB,Male,0,No,No,31,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,31.28,940.88,No
3703-CCRN,Female,0,No,No,67,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,60.36,3999.99,No
9981-VTKZ,Female,0,Yes,No,33,Yes,Yes,DSL,No,No,No,Yes,No,No,One year,Yes,Credit card (automatic),57.6,1754.4,No
7850-PUWW,Male,0,Yes,No,13,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Two year,Yes,Mailed check,87.51,1098.48,No
7637-ULXJ,Male,0,No,No,8,Yes,Yes,DSL,Yes,No,Yes,No,No,No,Two year,Yes,Electronic check,64.49,495.94,No
6842-ESOM,Female,0,Yes,Yes,65,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),39.8,2298.3,No
1275-HAJH,Female,0,No,Yes,21,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,Two year,Yes,Electronic check,64.09,1275.74,No
1557-GEYU,Female,0,Yes,Yes,64,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),54.66,3444.8,No
3969-ZFYN,Male,0,No,Yes,53,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),81.26,4098.53,No
7294-DLLM,Female,0,Yes,No,22,Yes,No,DSL,Yes,No,No,Yes,No,Yes,Two year,No,Bank transfer (automatic),62.41,1398.39,No
7840-HWAS,Female,0,No,Yes,17,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Two year,No,Bank transfer (automatic),91.87,1426.8,No
3364-NDHU,Male,0,No,No,8,Yes,No,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,68.25,479.06,Yes
6697-COOL,Male,0,Yes,No,66,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,28.2,1646.47,No
1609-NQBC,Female,0,No,No,20,No,No phone service,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Credit card (automatic),66.8,1237.99,Yes
9567-DWAY,Female,1,No,No,23,Yes,No,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,63.04,1391.95,No
1760-RZOY,Female,0,No,Yes,25,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,93.77,2303.47,Yes
9669-LDQH,Female,0,No,No,14,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),96.45,1277.25,No
6150-RPZO,Female,0,No,No,5,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),24.09,113.56,No
5320-AOIX,Female,1,No,Yes,32,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,90.11,2815.34,Yes
3470-HEOH,Male,0,Yes,Yes,12,No,No phone service,DSL,No,Yes,No,Yes,Yes,Yes,One year,No,Mailed check,67.09,730.75,No
8918-WEIV,Male,0,No,No,49,Yes,No,DSL,No,No,Yes,No,No,Yes,Two year,Yes,Mailed check,63.53,3138.65,No
1363-TVOZ,Female,0,Yes,No,11,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,92.64,1012.87,Yes
3128-YLCG,Male,0,No,No,38,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,103.86,3961.01,No
1124-PSXI,Female,1,No,Yes,38,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,23.68,793.26,No
1093-VAVR,Female,0,Yes,No,42,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,One year,Yes,Electronic check,74.85,3193.7,No
3707-LHVJ,Female,0,Yes,No,55,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),96.3,5371.99,No
7912-OZTI,Female,1,Yes,No,53,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,18.0,970.11,No
8551-SZLC,Female,0,No,No,54,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),107.26,5403.74,Yes
8970-SZCE,Female,0,No,Yes,22,No,No phone service,DSL,No,No,No,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),58.26,1252.06,Yes
3319-IZZO,Female,0,No,No,2,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,85.63,161.87,Yes
8118-JLBM,Female,0,No,No,63,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),83.3,4630.47,Yes
3191-SXTR,Male,0,No,Yes,17,No,No phone service,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),82.84,1333.15,No
4976-NYIK,Female,0,Yes,No,54,Yes,No,DSL,No,No,Yes,No,Yes,No,Two year,No,Mailed check,60.11,3138.26,No
8795-DWUB,Male,0,Yes,No,63,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),94.3,5874.37,No
6084-YXDJ,Male,0,Yes,Yes,60,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),85.16,5061.79,No
5112-DEHG,Female,0,Yes,No,55,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Two year,Yes,Electronic check,80.66,4493.85,No
2017-BQQD,Male,0,Yes,Yes,55,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,36.89,1872.16,No
4628-SHWW,Male,0,No,No,35,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Mailed check,91.96,2946.76,Yes
9269-ITPQ,Female,0,No,No,43,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,18.0,754.04,No
3267-ACAZ,Female,0,Yes,No,32,No,No phone service,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),63.34,2007.47,No
2704-OXPB,Male,0,No,No,70,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Two year,Yes,Electronic check,84.82,5960.49,No
6772-RAFC,Male,0,No,No,31,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,One year,No,Mailed check,74.09,2167.12,No
5975-OEZG,Female,0,No,Yes,35,No,No phone service,Fiber optic,Yes,No,Yes,Yes,No,No,Two year,No,Bank transfer (automatic),74.78,2612.2,No
2427-YAIV,Male,1,Yes,Yes,36,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,One year,No,Electronic check,90.57,3167.89,No
8012-EGUX,Female,0,Yes,No,31,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,89.16,2629.73,Yes
8247-MAFF,Male,0,Yes,Yes,13,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),73.6,902.56,No
8286-HYBQ,Male,0,Yes,No,49,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,102.42,4735.35,Yes
3609-ITOV,Male,1,No,No,53,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),94.85,4983.38,Yes
4972-FZIX,Female,0,Yes,Yes,1,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),81.22,80.49,Yes
3822-LATF,Female,0,No,No,12,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,64.54,766.79,Yes
2525-VSTB,Female,0,Yes,No,12,Yes,No,DSL,No,Yes,Yes,No,No,Yes,One year,No,Electronic check,66.14,770.65,No
5992-FCZW,Female,0,No,No,27,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No,One year,Yes,Electronic check,68.63,1657.05,No
5642-GCWY,Female,0,No,No,29,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),107.0,2983.16,Yes
4953-OZJV,Female,0,Yes,No,5,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,71.6,361.74,Yes
2537-UHNR,Female,0,No,No,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,31.12,649.73,No
2008-HHJD,Male,0,Yes,No,27,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),93.19,2254.3,Yes
4132-REII,Male,1,Yes,No,11,No,No phone service,DSL,No,Yes,No,Yes,No,No,Two year,No,Electronic check,49.99,558.65,No
8867-QWMJ,Female,0,Yes,No,47,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),30.81,1369.12,No
2901-QWMR,Female,0,Yes,No,69,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),58.84,3732.49,No
6201-USPI,Female,0,Yes,No,58,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,75.01,4317.54,No
2909-OCBJ,Male,0,No,No,65,No,No phone service,Fiber optic,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),65.26,4276.11,No
9624-RFLT,Female,0,Yes,No,57,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,23.59,1279.28,No
3688-MXTV,Male,0,Yes,No,51,Yes,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),62.24,2990.63,No
9028-YDTZ,Male,0,Yes,Yes,48,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,29.51,1306.73,No
3212-BGQF,Male,0,Yes,No,60,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),72.5,3867.58,No
3359-IPAR,Female,0,Yes,Yes,55,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,32.86,1723.14,No
4933-ATCC,Female,0,Yes,No,66,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Two year,Yes,Mailed check,77.95,4972.85,No
6548-BKSM,Female,0,No,No,57,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Two year,Yes,Electronic check,87.0,4544.47,Yes
6923-EZVY,Male,0,Yes,No,48,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,30.42,1470.47,No
1122-WIDD,Male,0,No,No,65,No,No phone service,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),88.56,5682.49,No
2279-ILGW,Female,0,Yes,No,44,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),68.34,2934.43,Yes
2118-PTHD,Male,0,No,No,31,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),90.67,2695.05,Yes
7910-TMMI,Female,0,No,Yes,8,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,81.32,656.99,Yes
9374-VEFB,Male,1,Yes,Yes,44,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,105.73,4689.87,No
5377-ABTE,Female,0,No,No,45,No,No phone service,Fiber optic,Yes,Yes,No,No,No,Yes,One year,Yes,Credit card (automatic),81.86,3088.76,No
5385-XMAG,Male,0,No,No,29,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,No,Credit card (automatic),102.68,2794.78,No
6403-QSTA,Female,0,No,Yes,45,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Month-to-month,No,Mailed check,74.48,3249.5,No
2985-TNLS,Male,0,Yes,Yes,34,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,No,Two year,Yes,Electronic check,66.84,2180.08,No
6500-GWCI,Male,0,No,Yes,68,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),87.67,6192.96,Yes
1304-RFQZ,Male,0,No,No,29,No,No phone service,DSL,Yes,Yes,Yes,No,No,Yes,Two year,Yes,Electronic check,60.63,1701.39,No
3509-TOGY,Male,0,Yes,No,37,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,99.7,3587.42,Yes
9686-ZLLQ,Female,0,Yes,No,53,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),63.28,3193.73,No
4174-TTLJ,Female,0,Yes,No,67,No,No phone service,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,61.99,3927.14,No
3310-VRTK,Female,0,Yes,Yes,4,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),85.66,323.84,No
4039-CDNU,Female,0,Yes,Yes,9,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,83.0,666.75,Yes
2633-LHRR,Female,0,No,No,23,Yes,Yes,DSL,No,Yes,No,No,No,Yes,One year,Yes,Electronic check,69.23,1589.37,Yes
1925-VWOJ,Female,0,Yes,Yes,3,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),87.81,233.12,Yes
5126-RRJT,Male,0,Yes,No,7,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,29.35,204.74,No
8393-NLJJ,Male,0,No,No,20,Yes,Yes,DSL,Yes,No,Yes,No,No,No,Two year,Yes,Credit card (automatic),66.69,1309.64,No
5430-NJQK,Male,0,No,Yes,31,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,92.01,2656.53,Yes
9155-QWEB,Male,1,Yes,No,46,Yes,No,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,64.12,2735.54,No
9462-DFIQ,Female,0,No,No,34,Yes,No,Fiber optic,No,No,No,No,Yes,No,Two year,No,Electronic check,81.96,2817.29,No
9937-WMUZ,Female,0,Yes,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,28.82,82.28,No
2229-UBXE,Female,0,No,No,63,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,112.52,6812.08,No
6283-HKJR,Male,0,Yes,No,68,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,No,Electronic check,99.33,5923.76,Yes
6550-BUQQ,Male,0,No,No,18,Yes,No,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,No,Credit card (automatic),73.14,1229.73,Yes
6329-QWRH,Male,1,Yes,Yes,41,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),103.31,4068.11,Yes
3447-CERA,Female,0,Yes,No,40,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),28.66,1050.59,No
9539-XZEU,Female,0,No,Yes,60,Yes,No,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,No,Credit card (automatic),67.57,3814.79,No
5570-KPOQ,Female,0,No,No,54,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),84.72,4404.51,Yes
3911-GXIB,Female,1,Yes,Yes,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),20.76,220.97,No
2362-PGTF,Female,0,No,No,15,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,One year,No,Credit card (automatic),77.79,1126.86,No
